 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11912097;"Exposición 'Miradas de Tanzania'";"";"1";"1";"L,M,X,J,V";"";"2023-02-01 00:00:00.0";"2023-02-28 23:59:00.0";"";"Bárbara Bravo  nació en Madrid. Publicista de profesión, ha trabajado en grandes agencias de publicidad del país. En 2019 decidió dar un cambio a su vida y, gracias a la ONG África Directo, encontró su lugar en un centro de niños con diversidades funcionales: Mama Kevina Hope Centre, en Same (Tanzania).   Miradas de Tanzania  es una pequeña muestra fotográfica que realizó durante su primer año en este país. Con esta exposición, Bárbara quiere hacernos traspasar fronteras y que podamos conocer las historias reales que se esconden en estas miradas. Y, sobre todo, quiere dar VOZ a las historias de las mujeres tanzanas: luchadoras, trabajadoras, incansables, alegres, sufridoras, cantarinas, protectoras... que viven en una sociedad extremadamente patriarcal donde sus derechos están limitados y el hombre siempre tendrá lujos y beneficios frente a ellas. Además, nos ofrece la posibilidad de mejorar la calidad de vida de los niños con discapacidades de Mama Kevina Hope Centre y darles la oportunidad de tener un futuro mejor. Pero... ¿por qué a los niños en lugar de a las mujeres? Porque en realidad ayudamos a ambos. Si la tasa de madres solteras es alta, imagina si su hij@ tiene una discapacidad.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4aace0b96a206810VgnVCM2000001f4a900aRCRD";"Exposición 'Miradas de Tanzania'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69051a62c7206810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"1,6";"CALLE";"MARIA SEVILLA DIAGO";"15";"SAN BLAS-CANILLEJAS";"ROSAS";"28022";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"/contenido/actividades/Exposiciones";"";
11925645;"FANZIMAD. Evento gratuito de fanzines y autoedición";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-03-10 00:00:00.0";"2023-03-12 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=52c43d102b736810VgnVCM1000001d4a900aRCRD";"FANZIMAD. Evento gratuito de fanzines y autoedición";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=64923d102b736810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"1,6";"CALLE";"SAN JUSTO";"5";"CENTRO";"PALACIO";"28005";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/CongresosJornadas";"";
11910515;"Faros del Norte de España";"";"1";"0";"";"";"2023-03-16 00:00:00.0";"2023-03-16 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6d1c33c3c2f5810VgnVCM2000001f4a900aRCRD";"La Gran Vía";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a22ec33c3c2f5810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"1,6";"CALLE";"MARIA SEVILLA DIAGO";"15";"SAN BLAS-CANILLEJAS";"ROSAS";"28022";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"/contenido/actividades/ConferenciasColoquios";"";
11918284;"Filosofía";"";"1";"0";"";"";"2023-04-17 00:00:00.0";"2023-04-17 23:59:00.0";"19:00";"Tercera sesión del taller de Filosfía a cargo de Jesús Chaparro. Para participar, es necesario inscribirse a través de este formulario.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5de1bbb435216810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)";"1,6";"CALLE";"ASCAO";"4";"CIUDAD LINEAL";"PUEBLO NUEVO";"28017";"445570";"4475617";"40.42941133441142";"-3.6416899839787695";"/contenido/actividades/CursosTalleres";"";
11896730;"Georgia: Antecedentes de la arquitectura medieval europea";"";"1";"0";"";"";"2023-03-15 00:00:00.0";"2023-03-15 23:59:00.0";"19:00";"La arquitectura georgiana ha estado muy unida a la armenia por haber sido el segundo país, después de Armenia en abrazar el cristianismo como religión oficial del reino en el siglo IV. Debido a este posicionamiento y su situación geográfica, la arquitectura de los dos países fusionaría elementos cristianos con las formas asiáticas y jugaría un papel importante en la arquitectura bizantina posterior a Justiniano y en la Edad Media occidental.  Recuerda que puedes disfrutar de esta conferencia también desde casa, dado que será emitida vía Zoom.   ID de reunión 673 720 3049   Código de acceso 6ETT69";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dccb114bd85a5810VgnVCM2000001f4a900aRCRD";"Ciclo 'El mundo en la palma de la mano'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=77a9114bd85a5810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/ConferenciasColoquios";"";
11929756;"GPS Literario: Destino: Sudáfrica, primera sesión";"";"1";"0";"";"";"2023-03-09 00:00:00.0";"2023-03-09 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=da5bca5c40056810VgnVCM2000001f4a900aRCRD";"GPS Literario: Destino Sudáfrica";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e1d4987a0ef46810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"1,6";"CALLE";"GRANJA DE TORREHERMOSA";"1";"LATINA";"ALUCHE";"28024";"434954";"4472113";"40.397074625115906";"-3.7664885474841556";"/contenido/actividades/ClubesLectura";"";
11920273;"Grupo de mujeres";"";"1";"1";"V";"";"2023-02-24 00:00:00.0";"2023-03-17 23:59:00.0";"";"Si tienes más de 25 años y te apetece participar en un espacio para abordar juntas el autoconocimiento, la autoestima y la creación de redes de apoyo entre mujeres esta es tu oportunidad. Disfrutaremos juntas, en un espacio de cultura como punto de encuentro, de actividades de ocio y experienciales. Taller a cargo de Maria Aránzazu Lorenzo García, Técnica del Programa de Intervención socio comunitaria. Las sesiones se desarrollarán los siguentes viernes y se podrá asistir al grupo de mañana (de 11:00 a 12:30) o al grupo de tarde (16:30 a 18:00):  24 de febrero. 3 de marzo. 10 de marzo. 17 de marzo.  Necesita inscripción previa en el siguiente formulario.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=226b266640c16810VgnVCM2000001f4a900aRCRD";"Grupo de mujeres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=953b266640c16810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD";"Biblioteca Pública Municipal San Fermín (Usera)";"1,5,6";"AVENIDA";"SAN FERMIN";"10";"USERA";"SAN FERMIN";"28041";"441188";"4469184";"40.3711623444796";"-3.692742821990015";"/contenido/actividades/CursosTalleres";"";
11922328;"Hablar de la depresión es bueno, cuarta parte";"";"1";"0";"";"";"2023-03-22 00:00:00.0";"2023-03-22 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=388fe667fbb26810VgnVCM2000001f4a900aRCRD";"Hablar de la depresión es bueno";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69c7311a56626810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Francisco Ayala (Vicálvaro)";"1,6";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"VALDEBERNARDO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/ConferenciasColoquios";"";
11922324;"Hablar de la depresión es bueno, tercera parte";"";"1";"0";"";"";"2023-03-08 00:00:00.0";"2023-03-08 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d5fe667fbb26810VgnVCM2000001f4a900aRCRD";"Hablar de la depresión es bueno";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69c7311a56626810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Francisco Ayala (Vicálvaro)";"1,6";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"VALDEBERNARDO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/ConferenciasColoquios";"";
11920127;"Historia del Barrio del Pilar";"";"1";"1";"L,M,X,J,V";"";"2023-02-02 00:00:00.0";"2023-03-16 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c3370f996716810VgnVCM1000001d4a900aRCRD";"Historia del Barrio del Pilar";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=de1370f996716810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)";"1,6";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439867";"4481122";"40.47860087334554";"-3.7094408342979954";"/contenido/actividades/Exposiciones";"";
11834955;"I encuentro de médicos escritores";"";"1";"0";"";"";"2023-03-16 00:00:00.0";"2023-03-16 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7fa42fc39ad14810VgnVCM1000001d4a900aRCRD";"I encuentro de médicos escritores";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b222fc39ad14810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/ConferenciasColoquios";"";
11834958;"I encuentro de médicos escritores";"";"1";"0";"";"";"2023-04-20 00:00:00.0";"2023-04-20 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=61552fc39ad14810VgnVCM1000001d4a900aRCRD";"I encuentro de médicos escritores";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b222fc39ad14810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/ConferenciasColoquios";"";
11932687;"Inauguración de la exposición 'Memorias de mujeres. Futuros feministas'";"";"1";"0";"";"";"2023-03-04 00:00:00.0";"2023-03-04 23:59:00.0";"11:30";"Presentación del proyecto y las experiencias que han dado dado como fruto la exposición 'memorias de mujeres. Futuros feministas', que podrá visitarse en la Biblioteca Pública Municipal de San Fermín del 4 al 31 de marzo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eaa5a8a6a3a56810VgnVCM1000001d4a900aRCRD";"Memorias de mujeres. Futuros feministas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c44a8a6a3a56810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD";"Biblioteca Pública Municipal San Fermín (Usera)";"1,5,6";"AVENIDA";"SAN FERMIN";"10";"USERA";"SAN FERMIN";"28041";"441188";"4469184";"40.3711623444796";"-3.692742821990015";"/contenido/actividades/Exposiciones";"";
11937588;"Inclusión social y atención centrada en la persona. Un reto de futuro";"";"1";"0";"";"";"2023-03-28 00:00:00.0";"2023-03-28 23:59:00.0";"09:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=da775386d3f66810VgnVCM2000001f4a900aRCRD";"Inclusión Social y Atención Centrada en la Persona";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6bd65386d3f66810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)";"1,6";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439867";"4481122";"40.47860087334554";"-3.7094408342979954";"/contenido/actividades/ConferenciasColoquios";"/usuario/PersonasEmergenciaSocial,/usuario/OtrosColectivosNecesitados";
11892218;"Johann Sebastian Bach: vida y obra - vocal e instrumental";"";"1";"0";"";"";"2023-03-15 00:00:00.0";"2023-03-15 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=75aaeb41dd185810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"1,6";"CALLE";"BARCELO";"4";"CENTRO";"JUSTICIA";"28004";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"/contenido/actividades/ConferenciasColoquios";"";
11912561;"La Gran Vía: otra manera de viajar";"";"1";"0";"";"";"2023-03-09 00:00:00.0";"2023-03-09 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e2964e315306810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)";"1,6";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439867";"4481122";"40.47860087334554";"-3.7094408342979954";"/contenido/actividades/ConferenciasColoquios";"";
11926005;"La hora del cuento";"";"1";"1";"X";"";"2023-02-22 00:00:00.0";"2023-06-22 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=17e2795e39a36810VgnVCM2000001f4a900aRCRD";"La hora del cuento en San Fermín";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b62795e39a36810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD";"Biblioteca Pública Municipal San Fermín (Usera)";"1,5,6";"AVENIDA";"SAN FERMIN";"10";"USERA";"SAN FERMIN";"28041";"441188";"4469184";"40.3711623444796";"-3.692742821990015";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
11785047;"La hora del cuento en  Mario Vargas LLosa";"";"1";"1";"X";"";"2022-10-05 00:00:00.0";"2023-04-26 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c817e65b6973810VgnVCM2000001f4a900aRCRD";"La hora del cuento en  Mario Vargas LLosa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4fc46d8172973810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"1,6";"CALLE";"BARCELO";"4";"CENTRO";"JUSTICIA";"28004";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11594640;"La Hora del cuento en María Zambrano";"";"1";"1";"M";"27/9/2022;11/10/2022;25/10/2022;8/11/2022;22/11/2022;20/12/2022;10/1/2023;24/1/2023;7/2/2023;21/2/2023;7/3/2023;21/3/2023;4/4/2023;18/4/2023;2/5/2023;16/5/2023;";"2022-09-27 00:00:00.0";"2023-05-16 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ef0c3f72c9de710VgnVCM2000001f4a900aRCRD";"La hora del cuento en María Zambrano";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=abe0c3f72c9de710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74703d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal María Zambrano (Tetuán)";"1,6";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440857";"4480052";"40.46903299144094";"-3.6976620067964996";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11889144;"La puertas de Yuendumu: arte aborigen australiano en la Biblioteca Pública Municipal San Fermín";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-01-01 00:00:00.0";"2023-02-28 23:59:00.0";"08:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d79d93c7f265810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD";"Biblioteca Pública Municipal San Fermín (Usera)";"1,5,6";"AVENIDA";"SAN FERMIN";"10";"USERA";"SAN FERMIN";"28041";"441188";"4469184";"40.3711623444796";"-3.692742821990015";"/contenido/actividades/Exposiciones";"";
11930065;"Las mujeres cuidadoras en el 8 marzo: charla emocional de cruz roja. !Con un montón de deseos!";"";"1";"0";"";"";"2023-03-08 00:00:00.0";"2023-03-08 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=544ed80d87056810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)";"1,6";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439867";"4481122";"40.47860087334554";"-3.7094408342979954";"/contenido/actividades/ConferenciasColoquios";"";
11678622;"Let's practice english!";"";"1";"1";"M";"";"2023-01-10 00:00:00.0";"2023-12-26 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0d53192d3490810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)";"1,6";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439867";"4481122";"40.47860087334554";"-3.7094408342979954";"/contenido/actividades/CursosTalleres";"";
11854074;"Ludoteca en la Biblioteca Ángel González";"";"1";"1";"S";"";"2022-12-03 00:00:00.0";"2023-06-24 23:59:00.0";"09:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=50a99392d9f94810VgnVCM1000001d4a900aRCRD";"Ludoteca en la Biblioteca Ángel González";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=32099392d9f94810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"1,6";"CALLE";"GRANJA DE TORREHERMOSA";"1";"LATINA";"ALUCHE";"28024";"434954";"4472113";"40.397074625115906";"-3.7664885474841556";"/contenido/actividades/CursosTalleres";"";
11932472;"Maravillas mi paisaje urbano de Tribunal a Conde Duque";"";"1";"1";"L,M,X,J,V";"";"2023-02-17 00:00:00.0";"2023-03-30 23:59:00.0";"08:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b3df32301a56810VgnVCM2000001f4a900aRCRD";"Maravillas mi paisaje urbano de Tribunal a Conde Duque";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cf8f32301a56810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13ec3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Benito Pérez Galdós (Centro)";"1,6";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42738668300474";"-3.7105999955473625";"/contenido/actividades/Exposiciones";"";
